28, 1, 1, 90, 12, BUBBLE, 110057.90901184082, 0
28, 1, 2, 90, 12, BUBBLE, 801.131010055542, 0
28, 1, 3, 90, 12, BUBBLE, 830.718994140625, 0
28, 1, 4, 90, 12, BUBBLE, 1253.1158924102783, 0
28, 1, 5, 90, 12, BUBBLE, 865.1001453399658, 0
28, 1, 6, 90, 12, BUBBLE, 797.2302436828613, 0
28, 1, 7, 90, 12, BUBBLE, 1100.9178161621094, 0
28, 1, 8, 90, 12, BUBBLE, 597.9321002960205, 0
28, 1, 9, 90, 12, BUBBLE, 1435.5850219726562, 0
28, 1, 10, 90, 12, BUBBLE, 1082.1080207824707, 0
28, 1, 11, 90, 12, BUBBLE, 666.2259101867676, 0
28, 1, 12, 90, 12, BUBBLE, 949.2721557617188, 0
28, 1, 13, 90, 12, BUBBLE, 1080.3449153900146, 0
28, 1, 14, 90, 12, BUBBLE, 1552.304983139038, 0
28, 1, 15, 90, 12, BUBBLE, 1062.7179145812988, 0
28, 1, 1, 90, 18, BUBBLE, 125027.05597877502, 0
28, 1, 2, 90, 18, BUBBLE, 997.406005859375, 0
28, 1, 3, 90, 18, BUBBLE, 981.5089702606201, 0
28, 1, 4, 90, 18, BUBBLE, 1435.575246810913, 0
28, 1, 5, 90, 18, BUBBLE, 1914.376974105835, 0
28, 1, 6, 90, 18, BUBBLE, 765.4998302459717, 0
28, 1, 7, 90, 18, BUBBLE, 1248.4281063079834, 0
28, 1, 8, 90, 18, BUBBLE, 569.9288845062256, 0
28, 1, 9, 90, 18, BUBBLE, 848.254919052124, 0
28, 1, 10, 90, 18, BUBBLE, 996.973991394043, 0
28, 1, 11, 90, 18, BUBBLE, 700.1819610595703, 0
28, 1, 12, 90, 18, BUBBLE, 1080.9688568115234, 0
28, 1, 13, 90, 18, BUBBLE, 1191.749095916748, 0
28, 1, 14, 90, 18, BUBBLE, 1040.5218601226807, 0
28, 1, 15, 90, 18, BUBBLE, 1316.8129920959473, 0
28, 1, 1, 30, 9, ROPE, 142408.09202194214, 0
28, 1, 2, 30, 9, ROPE, 1050.839900970459, 0
28, 1, 3, 30, 9, ROPE, 714.9109840393066, 0
28, 1, 4, 30, 9, ROPE, 916.7807102203369, 0
28, 1, 5, 30, 9, ROPE, 880.7570934295654, 0
28, 1, 6, 30, 9, ROPE, 701.4591693878174, 0
28, 1, 7, 30, 9, ROPE, 1046.9119548797607, 0
28, 1, 8, 30, 9, ROPE, 885.767936706543, 0
28, 1, 9, 30, 9, ROPE, 1133.3110332489014, 0
28, 1, 10, 30, 9, ROPE, 929.8439025878906, 0
28, 1, 11, 30, 9, ROPE, 613.8949394226074, 0
28, 1, 12, 30, 9, ROPE, 1052.5410175323486, 0
28, 1, 13, 30, 9, ROPE, 899.3260860443115, 0
28, 1, 14, 30, 9, ROPE, 882.5609683990479, 0
28, 1, 15, 30, 9, ROPE, 782.1950912475586, 0
28, 1, 1, 30, 12, ROPE, 155690.11402130127, 0
28, 1, 2, 30, 12, ROPE, 884.188175201416, 0
28, 1, 3, 30, 12, ROPE, 713.6728763580322, 0
28, 1, 4, 30, 12, ROPE, 751.6789436340332, 0
28, 1, 5, 30, 12, ROPE, 798.5489368438721, 0
28, 1, 6, 30, 12, ROPE, 750.0579357147217, 0
28, 1, 7, 30, 12, ROPE, 966.4392471313477, 0
28, 1, 8, 30, 12, ROPE, 648.0250358581543, 0
28, 1, 9, 30, 12, ROPE, 781.4948558807373, 0
28, 1, 10, 30, 12, ROPE, 700.6549835205078, 0
28, 1, 11, 30, 12, ROPE, 733.5050106048584, 0
28, 1, 12, 30, 12, ROPE, 830.146074295044, 0
28, 1, 13, 30, 12, ROPE, 834.6619606018066, 0
28, 1, 14, 30, 12, ROPE, 1279.9758911132812, 0
28, 1, 15, 30, 12, ROPE, 953.9010524749756, 0
28, 1, 1, 30, 18, ROPE, 168159.0061187744, 0
28, 1, 2, 30, 18, ROPE, 1280.5938720703125, 0
28, 1, 3, 30, 18, ROPE, 665.2379035949707, 0
28, 1, 4, 30, 18, ROPE, 802.9727935791016, 0
28, 1, 5, 30, 18, ROPE, 931.0510158538818, 0
28, 1, 6, 30, 18, ROPE, 684.3998432159424, 0
28, 1, 7, 30, 18, ROPE, 897.6080417633057, 0
28, 1, 8, 30, 18, ROPE, 931.1158657073975, 0
28, 1, 9, 30, 18, ROPE, 1018.6769962310791, 0
28, 1, 10, 30, 18, ROPE, 882.1558952331543, 0
28, 1, 11, 30, 18, ROPE, 699.0768909454346, 0
28, 1, 12, 30, 18, ROPE, 964.8447036743164, 0
28, 1, 13, 30, 18, ROPE, 766.7398452758789, 0
28, 1, 14, 30, 18, ROPE, 863.908052444458, 0
28, 1, 15, 30, 18, ROPE, 849.8167991638184, 0
28, 1, 1, 60, 9, ROPE, 181440.62614440918, 0
28, 1, 2, 60, 9, ROPE, 914.3848419189453, 0
28, 1, 3, 60, 9, ROPE, 1034.156084060669, 0
28, 1, 4, 60, 9, ROPE, 1873.2271194458008, 0
28, 1, 5, 60, 9, ROPE, 2142.364740371704, 0
28, 1, 6, 60, 9, ROPE, 832.9038619995117, 0
28, 1, 7, 60, 9, ROPE, 947.7267265319824, 0
28, 1, 8, 60, 9, ROPE, 565.4332637786865, 0
28, 1, 9, 60, 9, ROPE, 952.0089626312256, 0
28, 1, 10, 60, 9, ROPE, 831.3388824462891, 0
28, 1, 11, 60, 9, ROPE, 668.0870056152344, 0
28, 1, 12, 60, 9, ROPE, 998.3949661254883, 0
28, 1, 13, 60, 9, ROPE, 832.9558372497559, 0
28, 1, 14, 60, 9, ROPE, 1483.6130142211914, 0
28, 1, 15, 60, 9, ROPE, 931.1909675598145, 0
28, 1, 1, 60, 12, ROPE, 197290.59505462646, 0
28, 1, 2, 60, 12, ROPE, 898.0460166931152, 0
28, 1, 3, 60, 12, ROPE, 816.3988590240479, 0
28, 1, 4, 60, 12, ROPE, 950.6380558013916, 0
28, 1, 5, 60, 12, ROPE, 964.9899005889893, 0
28, 1, 6, 60, 12, ROPE, 699.5241641998291, 0
28, 1, 7, 60, 12, ROPE, 934.8728656768799, 0
28, 1, 8, 60, 12, ROPE, 831.298828125, 0
28, 1, 9, 60, 12, ROPE, 949.9881267547607, 0
28, 1, 10, 60, 12, ROPE, 896.8911170959473, 0
28, 1, 11, 60, 12, ROPE, 599.7638702392578, 0
28, 1, 12, 60, 12, ROPE, 934.3559741973877, 0
28, 1, 13, 60, 12, ROPE, 783.1919193267822, 0
28, 1, 14, 60, 12, ROPE, 814.9349689483643, 0
28, 1, 15, 60, 12, ROPE, 980.6299209594727, 0
28, 1, 1, 60, 18, ROPE, 210121.59299850464, 0
28, 1, 2, 60, 18, ROPE, 752.190351486206, 0
28, 1, 3, 60, 18, ROPE, 1565.826177597046, 0
28, 1, 4, 60, 18, ROPE, 1283.2717895507812, 0
28, 1, 5, 60, 18, ROPE, 1481.9209575653076, 0
28, 1, 6, 60, 18, ROPE, 783.2682132720947, 0
28, 1, 7, 60, 18, ROPE, 849.754810333252, 0
28, 1, 8, 60, 18, ROPE, 600.7711887359619, 0
28, 1, 9, 60, 18, ROPE, 813.8711452484131, 0
28, 1, 10, 60, 18, ROPE, 1066.5881633758545, 0
28, 1, 11, 60, 18, ROPE, 697.2317695617676, 0
28, 1, 12, 60, 18, ROPE, 801.4912605285645, 0
28, 1, 13, 60, 18, ROPE, 1000.399112701416, 0
28, 1, 14, 60, 18, ROPE, 916.9402122497559, 0
28, 1, 15, 60, 18, ROPE, 930.9580326080322, 0
28, 1, 1, 90, 9, ROPE, 224589.6761417389, 0
28, 1, 2, 90, 9, ROPE, 814.4209384918213, 0
28, 1, 3, 90, 9, ROPE, 933.3610534667969, 0
28, 1, 4, 90, 9, ROPE, 1285.6671810150146, 0
28, 1, 5, 90, 9, ROPE, 1395.5068588256836, 0
28, 1, 6, 90, 9, ROPE, 1535.3100299835205, 0
28, 1, 7, 90, 9, ROPE, 866.3160800933838, 0
28, 1, 8, 90, 9, ROPE, 583.0991268157959, 0
28, 1, 9, 90, 9, ROPE, 983.3810329437256, 0
28, 1, 10, 90, 9, ROPE, 784.4228744506836, 0
28, 1, 11, 90, 9, ROPE, 798.1297969818115, 0
28, 1, 12, 90, 9, ROPE, 864.1769886016846, 0
28, 1, 13, 90, 9, ROPE, 732.2978973388672, 0
28, 1, 14, 90, 9, ROPE, 781.3611030578613, 0
28, 1, 15, 90, 9, ROPE, 1019.6170806884766, 0
28, 1, 1, 90, 12, ROPE, 238705.97100257874, 0
28, 1, 2, 90, 12, ROPE, 1098.027229309082, 0
28, 1, 3, 90, 12, ROPE, 932.8372478485107, 0
28, 1, 4, 90, 12, ROPE, 2402.493953704834, 0
28, 1, 5, 90, 12, ROPE, 1247.1117973327637, 0
28, 1, 6, 90, 12, ROPE, 1498.8329410552979, 0
28, 1, 7, 90, 12, ROPE, 1399.4529247283936, 0
28, 1, 8, 90, 12, ROPE, 669.8861122131348, 0
28, 1, 9, 90, 12, ROPE, 1362.3218536376953, 0
28, 1, 10, 90, 12, ROPE, 916.4400100708008, 0
28, 1, 11, 90, 12, ROPE, 748.6119270324707, 0
28, 1, 12, 90, 12, ROPE, 950.3359794616699, 0
28, 1, 13, 90, 12, ROPE, 1185.87064743042, 0
28, 1, 14, 90, 12, ROPE, 1145.9600925445557, 0
28, 1, 15, 90, 12, ROPE, 1101.2110710144043, 0
28, 1, 1, 90, 18, ROPE, 256521.43216133118, 0
28, 1, 2, 90, 18, ROPE, 918.6561107635498, 0
28, 1, 3, 90, 18, ROPE, 913.7961864471436, 0
28, 1, 4, 90, 18, ROPE, 965.3871059417725, 0
28, 1, 5, 90, 18, ROPE, 1215.574026107788, 0
28, 1, 6, 90, 18, ROPE, 1467.6330089569092, 0
28, 1, 7, 90, 18, ROPE, 1816.2250518798828, 0
28, 1, 8, 90, 18, ROPE, 685.103178024292, 0
28, 1, 9, 90, 18, ROPE, 1196.7806816101074, 0
28, 1, 10, 90, 18, ROPE, 932.8999519348145, 0
28, 1, 11, 90, 18, ROPE, 649.9619483947754, 0
28, 1, 12, 90, 18, ROPE, 816.1201477050781, 0
28, 1, 13, 90, 18, ROPE, 729.968786239624, 0
28, 1, 14, 90, 18, ROPE, 917.8619384765625, 0
28, 1, 15, 90, 18, ROPE, 1047.529935836792, 0
28, 1, 1, 30, 9, NORMAL, 272486.9430065155, 0
28, 1, 2, 30, 9, NORMAL, 1383.5039138793945, 1
28, 1, 3, 30, 9, NORMAL, 1400.2339839935303, 1
28, 1, 4, 30, 9, NORMAL, 1266.7291164398193, 0
28, 1, 5, 30, 9, NORMAL, 5163.960218429565, 6
28, 1, 6, 30, 9, NORMAL, 1434.5228672027588, 0
28, 1, 7, 30, 9, NORMAL, 1333.179235458374, 0
28, 1, 8, 30, 9, NORMAL, 1564.188003540039, 1
28, 1, 9, 30, 9, NORMAL, 1448.909044265747, 0
28, 1, 10, 30, 9, NORMAL, 1265.058994293213, 0
28, 1, 11, 30, 9, NORMAL, 2015.8448219299316, 2
28, 1, 12, 30, 9, NORMAL, 1800.177812576294, 0
28, 1, 13, 30, 9, NORMAL, 1282.9170227050781, 0
28, 1, 14, 30, 9, NORMAL, 2267.9498195648193, 1
28, 1, 15, 30, 9, NORMAL, 1395.3039646148682, 0
28, 1, 1, 30, 12, NORMAL, 298688.77816200256, 0
28, 1, 2, 30, 12, NORMAL, 1154.8559665679932, 0
28, 1, 3, 30, 12, NORMAL, 1493.5588836669922, 1
28, 1, 4, 30, 12, NORMAL, 1379.3082237243652, 0
28, 1, 5, 30, 12, NORMAL, 1386.382818222046, 0
28, 1, 6, 30, 12, NORMAL, 1680.452823638916, 0
28, 1, 7, 30, 12, NORMAL, 1085.2060317993164, 0
28, 1, 8, 30, 12, NORMAL, 746.3021278381348, 0
28, 1, 9, 30, 12, NORMAL, 1750.396966934204, 1
28, 1, 10, 30, 12, NORMAL, 1148.8807201385498, 0
28, 1, 11, 30, 12, NORMAL, 999.2408752441406, 0
28, 1, 12, 30, 12, NORMAL, 2167.475938796997, 2
28, 1, 13, 30, 12, NORMAL, 1697.4289417266846, 1
28, 1, 14, 30, 12, NORMAL, 2264.6431922912598, 1
28, 1, 15, 30, 12, NORMAL, 1315.5179023742676, 0
28, 1, 1, 30, 18, NORMAL, 319921.7851161957, 0
28, 1, 2, 30, 18, NORMAL, 950.2198696136475, 0
28, 1, 3, 30, 18, NORMAL, 999.2859363555908, 0
28, 1, 4, 30, 18, NORMAL, 1114.670991897583, 0
28, 1, 5, 30, 18, NORMAL, 1680.8850765228271, 1
28, 1, 6, 30, 18, NORMAL, 1032.4718952178955, 0
28, 1, 7, 30, 18, NORMAL, 1733.9389324188232, 0
28, 1, 8, 30, 18, NORMAL, 1368.0331707000732, 1
28, 1, 9, 30, 18, NORMAL, 930.2680492401123, 0
28, 1, 10, 30, 18, NORMAL, 1000.3800392150879, 0
28, 1, 11, 30, 18, NORMAL, 1047.4870204925537, 0
28, 1, 12, 30, 18, NORMAL, 884.3109607696533, 0
28, 1, 13, 30, 18, NORMAL, 1316.6861534118652, 1
28, 1, 14, 30, 18, NORMAL, 1929.9077987670898, 1
28, 1, 15, 30, 18, NORMAL, 933.5219860076904, 0
28, 1, 1, 60, 9, NORMAL, 337806.68330192566, 0
28, 1, 2, 60, 9, NORMAL, 1313.2860660552979, 0
28, 1, 3, 60, 9, NORMAL, 2165.9560203552246, 2
28, 1, 4, 60, 9, NORMAL, 1382.1382522583008, 0
28, 1, 5, 60, 9, NORMAL, 1448.6052989959717, 0
28, 1, 6, 60, 9, NORMAL, 1271.6221809387207, 0
28, 1, 7, 60, 9, NORMAL, 2497.2519874572754, 1
28, 1, 8, 60, 9, NORMAL, 1346.195936203003, 0
28, 1, 9, 60, 9, NORMAL, 1847.8152751922607, 0
28, 1, 10, 60, 9, NORMAL, 2850.726842880249, 0
28, 1, 11, 60, 9, NORMAL, 2317.6968097686768, 2
28, 1, 12, 60, 9, NORMAL, 2313.410997390747, 0
28, 1, 13, 60, 9, NORMAL, 2370.2619075775146, 1
28, 1, 14, 60, 9, NORMAL, 1863.8720512390137, 1
28, 1, 15, 60, 9, NORMAL, 2248.810052871704, 1
28, 1, 1, 60, 12, NORMAL, 367723.3920097351, 2
28, 1, 2, 60, 12, NORMAL, 1345.5009460449219, 0
28, 1, 3, 60, 12, NORMAL, 1249.032974243164, 0
28, 1, 4, 60, 12, NORMAL, 1298.720121383667, 0
28, 1, 5, 60, 12, NORMAL, 1750.777006149292, 1
28, 1, 6, 60, 12, NORMAL, 2148.80108833313, 2
28, 1, 7, 60, 12, NORMAL, 1532.7870845794678, 0
28, 1, 8, 60, 12, NORMAL, 1150.968074798584, 0
28, 1, 9, 60, 12, NORMAL, 1382.086992263794, 0
28, 1, 10, 60, 12, NORMAL, 1147.4699974060059, 0
28, 1, 11, 60, 12, NORMAL, 1198.7619400024414, 0
28, 1, 12, 60, 12, NORMAL, 1533.4749221801758, 0
28, 1, 13, 60, 12, NORMAL, 1034.5070362091064, 0
28, 1, 14, 60, 12, NORMAL, 1062.520980834961, 0
28, 1, 15, 60, 12, NORMAL, 1333.885908126831, 0
28, 1, 1, 60, 18, NORMAL, 392303.6789894104, 0
28, 1, 2, 60, 18, NORMAL, 1095.2348709106445, 0
28, 1, 3, 60, 18, NORMAL, 1868.4651851654053, 0
28, 1, 4, 60, 18, NORMAL, 2031.3479900360107, 1
28, 1, 5, 60, 18, NORMAL, 2115.760326385498, 1
28, 1, 6, 60, 18, NORMAL, 799.8709678649902, 0
28, 1, 7, 60, 18, NORMAL, 1349.7049808502197, 0
28, 1, 8, 60, 18, NORMAL, 816.9012069702148, 0
28, 1, 9, 60, 18, NORMAL, 2480.0240993499756, 0
28, 1, 10, 60, 18, NORMAL, 1033.750057220459, 0
28, 1, 11, 60, 18, NORMAL, 914.2599105834961, 0
28, 1, 12, 60, 18, NORMAL, 1768.5282230377197, 1
28, 1, 13, 60, 18, NORMAL, 2033.2319736480713, 2
28, 1, 14, 60, 18, NORMAL, 964.6029472351074, 0
28, 1, 15, 60, 18, NORMAL, 2130.8469772338867, 1
28, 1, 1, 90, 9, NORMAL, 418419.70682144165, 2
28, 1, 2, 90, 9, NORMAL, 1130.4850578308105, 0
28, 1, 3, 90, 9, NORMAL, 1386.064052581787, 0
28, 1, 4, 90, 9, NORMAL, 2146.1870670318604, 1
28, 1, 5, 90, 9, NORMAL, 900.5589485168457, 0
28, 1, 6, 90, 9, NORMAL, 1482.893943786621, 0
28, 1, 7, 90, 9, NORMAL, 831.8920135498047, 0
28, 1, 8, 90, 9, NORMAL, 1630.6679248809814, 1
28, 1, 9, 90, 9, NORMAL, 1417.4818992614746, 0
28, 1, 10, 90, 9, NORMAL, 1183.6779117584229, 0
28, 1, 11, 90, 9, NORMAL, 1281.548023223877, 0
28, 1, 12, 90, 9, NORMAL, 1098.1471538543701, 0
28, 1, 13, 90, 9, NORMAL, 1348.8187789916992, 0
28, 1, 14, 90, 9, NORMAL, 5067.014932632446, 3
28, 1, 15, 90, 9, NORMAL, 1685.5249404907227, 0
28, 1, 1, 90, 12, NORMAL, 443600.84414482117, 1
28, 1, 2, 90, 12, NORMAL, 1819.1931247711182, 0
28, 1, 3, 90, 12, NORMAL, 1896.1601257324219, 1
28, 1, 4, 90, 12, NORMAL, 1451.4269828796387, 1
28, 1, 5, 90, 12, NORMAL, 2047.1930503845215, 1
28, 1, 6, 90, 12, NORMAL, 1350.8031368255615, 0
28, 1, 7, 90, 12, NORMAL, 1183.297872543335, 0
28, 1, 8, 90, 12, NORMAL, 1765.0761604309082, 0
28, 1, 9, 90, 12, NORMAL, 3716.9430255889893, 4
28, 1, 10, 90, 12, NORMAL, 1031.4218997955322, 0
28, 1, 11, 90, 12, NORMAL, 900.8429050445557, 0
28, 1, 12, 90, 12, NORMAL, 4083.1139087677, 2
28, 1, 13, 90, 12, NORMAL, 1834.0709209442139, 1
28, 1, 14, 90, 12, NORMAL, 1081.9602012634277, 0
28, 1, 15, 90, 12, NORMAL, 3863.7008666992188, 3
28, 1, 1, 90, 18, NORMAL, 472900.9761810303, 0
28, 1, 2, 90, 18, NORMAL, 1333.5819244384766, 0
28, 1, 3, 90, 18, NORMAL, 1398.8118171691895, 0
28, 1, 4, 90, 18, NORMAL, 1400.2487659454346, 0
28, 1, 5, 90, 18, NORMAL, 1750.5979537963867, 1
28, 1, 6, 90, 18, NORMAL, 929.5949935913086, 0
28, 1, 7, 90, 18, NORMAL, 4269.292831420898, 0
28, 1, 8, 90, 18, NORMAL, 848.12331199646, 0
28, 1, 9, 90, 18, NORMAL, 1064.070224761963, 0
28, 1, 10, 90, 18, NORMAL, 1701.0679244995117, 1
28, 1, 11, 90, 18, NORMAL, 1100.9347438812256, 0
28, 1, 12, 90, 18, NORMAL, 1200.6142139434814, 0
28, 1, 13, 90, 18, NORMAL, 1563.7989044189453, 1
28, 1, 14, 90, 18, NORMAL, 2133.580207824707, 0
28, 1, 15, 90, 18, NORMAL, 1082.6630592346191, 0
28, 0, 1, 30, 9, BUBBLE, 3580.773115158081, 0
28, 0, 2, 30, 9, BUBBLE, 867.1648502349854, 0
28, 0, 3, 30, 9, BUBBLE, 680.2258491516113, 0
28, 0, 4, 30, 9, BUBBLE, 833.2700729370117, 0
28, 0, 5, 30, 9, BUBBLE, 1081.6593170166016, 0
28, 0, 6, 30, 9, BUBBLE, 666.874885559082, 0
28, 0, 7, 30, 9, BUBBLE, 851.356029510498, 0
28, 0, 8, 30, 9, BUBBLE, 1099.4458198547363, 0
28, 0, 9, 30, 9, BUBBLE, 963.8957977294922, 0
28, 0, 10, 30, 9, BUBBLE, 718.0821895599365, 0
28, 0, 11, 30, 9, BUBBLE, 581.8459987640381, 0
28, 0, 12, 30, 9, BUBBLE, 2014.2557621002197, 0
28, 0, 13, 30, 9, BUBBLE, 2800.363063812256, 0
28, 0, 14, 30, 9, BUBBLE, 665.0969982147217, 0
28, 0, 15, 30, 9, BUBBLE, 1165.4770374298096, 0
28, 0, 1, 30, 12, BUBBLE, 19785.619020462036, 0
28, 0, 2, 30, 12, BUBBLE, 876.9299983978271, 0
28, 0, 3, 30, 12, BUBBLE, 680.2890300750732, 0
28, 0, 4, 30, 12, BUBBLE, 801.3932704925537, 0
28, 0, 5, 30, 12, BUBBLE, 932.0399761199951, 0
28, 0, 6, 30, 12, BUBBLE, 714.3139839172363, 0
28, 0, 7, 30, 12, BUBBLE, 832.9908847808838, 0
28, 0, 8, 30, 12, BUBBLE, 583.9848518371582, 0
28, 0, 9, 30, 12, BUBBLE, 930.7489395141602, 0
28, 0, 10, 30, 12, BUBBLE, 716.7069911956787, 0
28, 0, 11, 30, 12, BUBBLE, 647.8829383850098, 0
28, 0, 12, 30, 12, BUBBLE, 1366.5542602539062, 0
